doc_id,source_id,source,label,n_words,preview_teks,sty__char_count,sty__word_count,sty__sentence_count,sty__avg_sentence_length,sty__avg_word_length,sty__unique_word_ratio,sty__comma_count,sty__semicolon_count,sty__question_mark_count,sty__exclamation_mark_count,sty__period_count,sty__colon_count,sty__punctuation_ratio,sty__uppercase_ratio,sty__digit_ratio,sty__special_char_count,sty__special_char_ratio,sty__function_word_ratio,perplexity
89,44,id_newspapers_2018,1,306,Libur Lebaran masih menjadi momen yang dinanti-nanti oleh setiap orang di Indone,2120.0,306.0,18.0,17.0,5.654952,0.5207668,18.0,0.0,0.0,0.0,18.0,0.0,0.016981132,0.017924529,0.0018867925,45.0,0.021226415,0.17252396,45.790302
90,45,id_newspapers_2018,0,376,"Singapura mengucurkan dana hingga 16,3 dolar Singapura atau setara Rp168,2 milia",2895.0,376.0,21.0,17.904762,6.3565893,0.64599484,26.0,0.0,0.0,0.0,21.0,0.0,0.016234888,0.029360967,0.007599309,60.0,0.020725388,0.15503876,56.689938
91,45,id_newspapers_2018,1,329,"Pemerintah Singapura akan mengucurkan dana sebanyak Rp168,2 miliar untuk memfasi",2400.0,329.0,15.0,21.933332,5.9061584,0.55131966,17.0,0.0,0.0,0.0,15.0,2.0,0.013333334,0.052083332,0.005,58.0,0.024166666,0.23167156,40.143173
92,46,id_newspapers_2018,0,426,Kementerian Lingkungan Hidup dan Kehutanan (KLHK) melakukan pemetaan daerah rawa,3179.0,426.0,27.0,15.777778,6.1801386,0.48729792,30.0,0.0,0.0,0.0,27.0,0.0,0.017930167,0.052532244,0.007864108,78.0,0.024536017,0.13625866,60.29484
93,46,id_newspapers_2018,1,345,Kementerian Lingkungan Hidup dan Kehutanan (KLHK) memulai penyelidikan titik pan,2494.0,345.0,17.0,20.294117,6.074928,0.5100865,18.0,0.0,0.0,0.0,17.0,0.0,0.014033681,0.02967121,0.0008019246,42.0,0.016840417,0.27665707,19.861507
94,47,id_newspapers_2018,0,277,Setelah Jorge Lorenzo menyatakan bergabung dengan Repsol Honda pada balapan Moto,1935.0,277.0,23.0,12.043478,5.691489,0.5673759,17.0,0.0,0.0,0.0,22.0,0.0,0.020155039,0.041860465,0.01498708,54.0,0.027906977,0.16312057,65.15582
95,47,id_newspapers_2018,1,366,"Dani Pedrosa, pebalap asal Spanyol yang sebelumnya membela tim Repsol Honda deng",2480.0,366.0,22.0,16.636364,5.6141305,0.5461956,21.0,0.0,0.0,0.0,22.0,0.0,0.01733871,0.027419355,0.008064516,49.0,0.019758064,0.18478261,25.57483
96,48,id_newspapers_2018,0,119,Pertemuan satu jam Wakil Presiden Jusuf Kalla (JK) dan Presiden ke-6 RI Susilo B,818.0,119.0,11.0,10.818182,5.248,0.76,15.0,0.0,0.0,0.0,11.0,0.0,0.03178484,0.06968215,0.019559903,44.0,0.05378973,0.096,41.209476
97,48,id_newspapers_2018,1,265,"Setelah menjalankan salat Idul Fitri pagi ini, mantan Presiden Susilo Bambang Yu",1865.0,265.0,17.0,15.588235,5.7047973,0.5608856,20.0,0.0,0.0,0.0,17.0,0.0,0.019839142,0.048257373,0.0016085791,55.0,0.029490616,0.17343174,26.03214
98,49,id_newspapers_2018,0,209,"Hingga H-2 pemungutan suara Pilkada Jatim, sebagian besar penghuni lembaga pemas",1523.0,209.0,16.0,13.0625,5.63964,0.6576577,20.0,0.0,0.0,0.0,16.0,0.0,0.023637557,0.0564675,0.026920551,63.0,0.041365724,0.14414415,41.173717
99,49,id_newspapers_2018,1,375,Angka partisipasi pemilih dalam Pilpres 2019 mencapai rekor tertinggi di Indones,2654.0,375.0,22.0,17.045454,5.873351,0.5013193,24.0,0.0,0.0,0.0,22.0,0.0,0.017332328,0.021100227,0.007912585,54.0,0.020346647,0.26385224,22.06313
100,50,id_newspapers_2018,0,335,Perekonomian di masjid dapat dikembangkan menjadi sistem keuangan syariah apabil,2440.0,335.0,20.0,16.75,5.9385967,0.51754385,38.0,0.0,0.0,0.0,20.0,0.0,0.023770493,0.01680328,0.0012295082,75.0,0.030737706,0.23099415,77.23401
101,50,id_newspapers_2018,1,334,Masjid adalah tempat ibadah umat Islam yang penuh dengan nilai keagamaan. Biasan,2628.0,334.0,21.0,15.904762,6.7215567,0.41916168,25.0,0.0,0.0,0.0,21.0,0.0,0.017503805,0.014079148,0.0,50.0,0.019025875,0.23353294,17.917048
102,51,id_newspapers_2018,0,195,Microsoft menambah sebuah fitur baru ke browser Edgenya di Android dan iOS yang ,1336.0,195.0,11.0,17.727272,5.6313133,0.56060606,11.0,0.0,0.0,0.0,11.0,0.0,0.016467066,0.03742515,0.005239521,27.0,0.02020958,0.23737374,101.83239
103,51,id_newspapers_2018,1,302,"Microsoft baru-baru ini mengumumkan bahwa browser-nya, Microsoft Edge, akan memi",2169.0,302.0,20.0,15.1,5.9126215,0.46278316,12.0,0.0,0.0,0.0,20.0,0.0,0.014753343,0.023052098,0.0036883357,41.0,0.01890272,0.3106796,26.19308
104,52,id_newspapers_2018,0,274,Menteri Koordinator Bidang Kemaritiman Luhut Binsar Panjaitan menuding Ketua Umu,1957.0,274.0,31.0,8.83871,5.6431093,0.6289753,19.0,1.0,2.0,0.0,30.0,0.0,0.026571283,0.044966787,0.027593255,87.0,0.0444558,0.08480565,100.46773
105,52,id_newspapers_2018,1,293,"Menteri Koordinator Bidang Kemaritiman dan Investasi, Luhut Binsar Pandjaitan me",2227.0,293.0,22.0,13.318182,6.144737,0.5756579,26.0,0.0,0.0,0.0,22.0,0.0,0.02155366,0.028738214,0.006286484,67.0,0.030085316,0.15460527,28.783195
106,53,id_newspapers_2018,0,249,Bagi warga yang ingin berwisata ke Ancol saat libur pilkada pada Rabu (27/6) bis,1715.0,249.0,16.0,15.5625,5.355212,0.5444015,26.0,0.0,1.0,0.0,15.0,0.0,0.024489796,0.04548105,0.022740524,80.0,0.046647232,0.1891892,52.34168
107,53,id_newspapers_2018,1,351,"Dalam rangka perayaan Hari Ulang Tahun (HUT) DKI Jakarta yang ke-494, Pemerintah",2476.0,351.0,21.0,16.714285,5.8370786,0.5196629,17.0,0.0,0.0,0.0,21.0,0.0,0.015347335,0.041599356,0.008885299,48.0,0.019386107,0.2247191,27.921606
108,54,id_newspapers_2018,0,186,Uruguay berhasil mengungguli Rusia di babak pertama dengan skor 2-0 di lanjutan ,1302.0,186.0,17.0,10.941176,5.5927835,0.62371135,5.0,0.0,0.0,0.0,17.0,0.0,0.016897082,0.038402457,0.014592934,32.0,0.024577573,0.14432989,43.436634
109,54,id_newspapers_2018,1,347,Uruguay berhasil unggul 2-0 atas Rusia di babak pertama pada pertandingan terakh,2365.0,347.0,19.0,18.263159,5.427778,0.59166664,25.0,0.0,0.0,0.0,19.0,0.0,0.018604651,0.035940804,0.01564482,65.0,0.027484143,0.18333334,35.043682
110,55,id_newspapers_2018,0,1179,"Semenjak kejadian sang suami memberikan komentar yang tidak disukainya, Dewi Per",7644.0,1179.0,65.0,18.138462,5.205468,0.17481358,67.0,0.0,19.0,20.0,32.0,0.0,0.018053375,0.122318156,0.0011773941,183.0,0.023940345,0.11599006,22.042135
111,55,id_newspapers_2018,1,345,Belakangan ini publik digegerkan dengan kabar hubungan asmara antara Dewi Persik,2388.0,345.0,23.0,15.0,5.743516,0.42651296,18.0,0.0,0.0,0.0,23.0,0.0,0.01716918,0.025125628,0.0,51.0,0.021356784,0.22766571,30.312107
112,56,id_newspapers_2018,0,69,Uruguay unggul 2-0 atas Rusia pada babak pertama laga penutup Grup A Piala Dunia,462.0,69.0,5.0,13.8,5.361111,0.8472222,1.0,0.0,0.0,0.0,4.0,0.0,0.010822511,0.043290045,0.028138528,8.0,0.017316017,0.125,63.329132
113,56,id_newspapers_2018,1,303,Pertandingan antara Uruguay dan Rusia berhasil mencuri perhatian para penggemar ,2170.0,303.0,20.0,15.15,5.8456593,0.5305466,18.0,0.0,0.0,1.0,19.0,0.0,0.01751152,0.030414747,0.011520738,50.0,0.023041476,0.23151125,21.563509
114,57,id_newspapers_2018,0,217,Paul Pogba tidak jarang dikritik karena sering bergonta-ganti gaya rambut. Gelan,1508.0,217.0,18.0,12.055555,5.611872,0.6392694,12.0,0.0,0.0,1.0,16.0,3.0,0.01923077,0.0331565,0.010610079,63.0,0.04177719,0.2283105,131.1143
115,57,id_newspapers_2018,1,309,Paul Pogba dikenal sebagai pemain bola yang sering menyita perhatian publik baik,2178.0,309.0,19.0,16.263159,5.827476,0.5686901,17.0,0.0,0.0,0.0,19.0,0.0,0.016528925,0.016069788,0.0036730946,46.0,0.021120293,0.22364217,27.84149
116,58,id_newspapers_2018,0,285,Kepala Pusat Penerangan TNI Mayjen Sabrar Fadhilah meminta masyarakat langsung m,2133.0,285.0,17.0,16.764706,6.1267123,0.59246576,19.0,0.0,0.0,0.0,17.0,0.0,0.016877636,0.051570557,0.022503516,60.0,0.028129395,0.19178082,53.942318
117,58,id_newspapers_2018,1,357,Seiring dengan semakin dekatnya pelaksanaan Pemilihan Kepala Daerah (Pilkada) se,2643.0,357.0,22.0,16.227272,6.213889,0.45555556,20.0,0.0,0.0,0.0,22.0,0.0,0.015891032,0.04010594,0.0068104425,50.0,0.018917896,0.2611111,25.969654
118,59,id_newspapers_2018,0,433,Kelompok kriminal sipil bersenjata (KKSB) menembak pesawat Trigana Air di Bandar,3109.0,433.0,30.0,14.433333,5.860045,0.5598194,22.0,0.0,1.0,1.0,28.0,0.0,0.016725635,0.035381153,0.0119009325,81.0,0.026053393,0.15349887,111.27641
119,59,id_newspapers_2018,1,387,Penembakan pesawat di Papua yang terjadi pada tanggal 8 Agustus 2021 lalu menimb,2874.0,387.0,20.0,19.35,6.300771,0.5501285,15.0,0.0,0.0,0.0,20.0,0.0,0.012178149,0.014265832,0.0017397356,37.0,0.012874044,0.23907454,26.278713
120,60,id_newspapers_2018,0,292,A Twin Otter aircraft belonging to Trigana Air was shot by members of armed crim,1724.0,292.0,17.0,17.17647,4.6060605,0.5151515,32.0,0.0,0.0,0.0,17.0,1.0,0.028422274,0.04234339,0.012180975,65.0,0.037703015,0.0,86.13989
121,60,id_newspapers_2018,1,273,"Maskapai penerbangan nasional, Trigana Air, kembali mendapat insiden yang tidak ",2063.0,273.0,15.0,18.2,6.32971,0.6304348,20.0,0.0,0.0,0.0,15.0,0.0,0.016965585,0.03053805,0.0058167716,44.0,0.021328162,0.20652173,29.225935
122,61,id_newspapers_2018,0,383,Timnas Uruguay memastikan status juara Grup A Piala Dunia 2018 dengan menekuk Ru,2647.0,383.0,24.0,15.958333,5.57868,0.5964467,26.0,0.0,0.0,0.0,24.0,1.0,0.018889308,0.03928976,0.010955799,67.0,0.025311673,0.15228426,95.57359
123,61,id_newspapers_2018,1,367,Uruguay sukses meraih juara grup A di ajang Piala Dunia 2018 usai mengalahkan Ru,2436.0,367.0,22.0,16.681818,5.3813334,0.53333336,20.0,0.0,0.0,0.0,22.0,0.0,0.01724138,0.030377667,0.009441707,52.0,0.02134647,0.18933333,27.382153
124,62,id_newspapers_2018,0,246,Dirjen Bina Konstruksi Kementerian PUPR Syarief Burhanudin dijambret saat berola,1816.0,246.0,19.0,12.947369,5.9762845,0.63241106,26.0,0.0,0.0,0.0,19.0,0.0,0.024779735,0.038546257,0.006057269,59.0,0.032488987,0.17786561,52.45949
125,62,id_newspapers_2018,1,268,Direktur Jenderal Perumahan dan Permukiman (Dirjen PUPR) Kementerian Pekerjaan U,2010.0,268.0,15.0,17.866667,6.2730627,0.5904059,15.0,0.0,0.0,0.0,15.0,0.0,0.014925373,0.03482587,0.0019900498,43.0,0.021393035,0.22878228,31.97343
126,63,id_newspapers_2018,0,295,"Rabu (27/6) akan diselenggarakan pilkada serentak di 17 provinsi, 115 kabupaten,",2178.0,295.0,19.0,15.526316,6.0833335,0.60333335,23.0,0.0,0.0,0.0,19.0,0.0,0.019283747,0.024793388,0.007805326,59.0,0.027089072,0.16333333,88.85109
127,63,id_newspapers_2018,1,351,"Semakin dekat dengan pelaksanaan Pilkada serentak pada Desember mendatang, provo",2673.0,351.0,21.0,16.714285,6.3231196,0.5682451,20.0,0.0,0.0,0.0,21.0,0.0,0.015338571,0.026936026,0.001496446,53.0,0.019827908,0.19220056,41.29519
128,64,id_newspapers_2018,0,273,Mesir dan Arab Saudi bermain imbang 1-1 di babak pertama dalam pertandingan tera,1991.0,273.0,16.0,17.0625,5.419672,0.60983604,28.0,2.0,0.0,0.0,15.0,2.0,0.022601707,0.061778,0.013058765,66.0,0.03314917,0.13114753,85.88315
129,64,id_newspapers_2018,1,366,Pertandingan sepak bola antara Indonesia dan Arab Saudi di babak pertama babak k,2580.0,366.0,22.0,16.636364,5.798928,0.5254692,20.0,0.0,0.0,0.0,21.0,0.0,0.015891474,0.03255814,0.008914729,52.0,0.020155039,0.17426273,42.37855
130,65,id_newspapers_2018,0,263,"Pelatih Portugal, Fernando Santos, menepis anggapan bahwa timnya terlalu mengand",1858.0,263.0,19.0,13.842105,5.830827,0.57894737,10.0,0.0,0.0,0.0,20.0,0.0,0.016146393,0.035522066,0.00861141,45.0,0.024219591,0.24060151,47.608852
131,65,id_newspapers_2018,1,324,Portugal kembali memperoleh hasil kurang bagus pada laga melawan Hungaria pada 1,2270.0,324.0,23.0,14.086957,5.7659574,0.5045593,16.0,0.0,0.0,0.0,23.0,0.0,0.017180616,0.032599118,0.013215859,50.0,0.02202643,0.19452888,34.054565
132,66,id_newspapers_2018,0,420,Kebutuhan tempat tinggal yang semakin meningkat membuat beberapa orang secara kr,2950.0,420.0,30.0,14.0,5.802353,0.5411765,29.0,0.0,0.0,0.0,30.0,0.0,0.02,0.020677967,0.0037288135,65.0,0.022033898,0.20235294,65.3994
133,66,id_newspapers_2018,1,278,Mempunyai rumah mungil tak berarti mengurangi kemewahan dan kenyamanan pada huni,1935.0,278.0,20.0,13.9,5.8561153,0.46043167,9.0,0.0,0.0,0.0,20.0,1.0,0.01498708,0.016537467,0.0015503876,30.0,0.015503876,0.25539568,34.52653
134,67,id_newspapers_2018,0,245,"Negosiator senior Palestina, Saeb Erekat menuding pemerintah Amerika Serikat (AS",1941.0,245.0,11.0,22.272728,6.581673,0.6573705,18.0,0.0,0.0,0.0,11.0,0.0,0.014940753,0.04070067,0.0036063883,45.0,0.023183925,0.187251,61.51789
135,67,id_newspapers_2018,1,297,Palestina menuduh bahwa Amerika Serikat sedang berusaha untuk melengserkan presi,2253.0,297.0,18.0,16.5,6.281967,0.5147541,14.0,0.0,0.0,0.0,18.0,0.0,0.014203285,0.03328895,0.0053262315,41.0,0.018197957,0.26557377,20.936441
136,68,id_newspapers_2018,0,210,Wakil Presiden Republik Indonesia Jusuf Kalla bertemu dengan Presiden Republik I,1556.0,210.0,18.0,11.666667,5.912037,0.587963,26.0,0.0,0.0,0.0,17.0,0.0,0.027634962,0.049485862,0.0077120825,70.0,0.044987146,0.12962963,38.778965
137,68,id_newspapers_2018,1,307,Mantan Presiden Susilo Bambang Yudhoyono (SBY) dan Wakil Presiden ke-10 Jusuf Ka,2246.0,307.0,21.0,14.619047,5.996805,0.5910543,22.0,0.0,0.0,0.0,21.0,0.0,0.019145146,0.03650935,0.005342832,63.0,0.028049866,0.22364217,31.820704
138,69,id_newspapers_2018,0,267,"Wakil Sekjen Partai Amanat Nasional (PAN) Yandri Susanto mengatakan, Ketua Umum ",1974.0,267.0,14.0,19.071428,6.0477943,0.6433824,28.0,0.0,0.0,0.0,14.0,0.0,0.021276595,0.05319149,0.005572442,63.0,0.031914894,0.17279412,41.370144
139,69,id_newspapers_2018,1,279,Dewan Pimpinan Pusat Partai Amanat Nasional (DPP PAN) menyatakan bahwa mantan Pr,2102.0,279.0,18.0,15.5,6.2210526,0.58947366,11.0,0.0,0.0,0.0,18.0,0.0,0.013796384,0.04567079,0.007136061,51.0,0.024262607,0.19649123,21.775095
140,70,id_newspapers_2018,0,191,Hari kedelapan pencarian korban tenggelamnya KM Sinar Bangun di danau Toba belum,1334.0,191.0,13.0,14.692307,5.6804123,0.6443299,15.0,0.0,0.0,0.0,13.0,0.0,0.020989506,0.03748126,0.011244378,42.0,0.031484257,0.19587629,52.79089
141,70,id_newspapers_2018,1,365,Pencarian pesawat KM Sinar Bangun yang tenggelam di Danau Toba pada Rabu (27/6) ,2566.0,365.0,18.0,20.277779,5.7473116,0.5322581,23.0,0.0,0.0,0.0,18.0,0.0,0.015978176,0.044816837,0.007794232,64.0,0.024941543,0.20967741,28.465218
142,71,id_newspapers_2018,0,165,Sebanyak 1.590 personel disiapkan untuk pengamanan Pemilukada 2018 di seluruh ka,1210.0,165.0,10.0,16.5,5.9181285,0.5964912,8.0,0.0,0.0,0.0,10.0,0.0,0.014876033,0.060330577,0.030578513,34.0,0.028099174,0.19298245,124.77306
143,71,id_newspapers_2018,1,333,Kepolisian Daerah Lampung telah menyiapkan sekitar 1.590 personel untuk mengaman,2594.0,333.0,22.0,15.136364,6.616071,0.5,11.0,0.0,0.0,0.0,22.0,0.0,0.012721665,0.03006939,0.00539707,39.0,0.015034695,0.2470238,18.598473
144,72,id_newspapers_2018,0,193,Polres Jakarta Barat belum menerima laporan penjambretan terhadap Direktur Jende,1436.0,193.0,14.0,13.785714,6.2113404,0.69072163,17.0,0.0,0.0,0.0,14.0,0.0,0.021587744,0.0494429,0.011142061,39.0,0.027158774,0.12371134,40.76657
145,72,id_newspapers_2018,1,310,Dirjen Pekerjaan Umum dan Perumahan Rakyat (PUPR) Kementerian Pekerjaan Umum dan,2249.0,310.0,20.0,15.5,5.937107,0.6572327,15.0,0.0,0.0,0.0,20.0,0.0,0.015562472,0.037349932,0.005335705,52.0,0.023121387,0.21383648,29.021301
146,73,id_newspapers_2018,1,332,Pertandingan Arab Saudi melawan Mesir dalam rangka Piala Dunia 2018 telah usai d,2333.0,332.0,21.0,15.809524,5.7735295,0.47058824,10.0,0.0,0.0,0.0,21.0,0.0,0.013287612,0.023146164,0.0064294897,39.0,0.016716674,0.2,28.434666
147,74,id_newspapers_2018,0,143,JAKARTA -Kedatangan Wakil Presiden Jusuf Kalla ke rumah Presiden ke-6 RI Susilo ,1026.0,143.0,13.0,11.0,5.6986303,0.69863015,12.0,1.0,0.0,0.0,13.0,0.0,0.02534113,0.071150094,0.007797271,52.0,0.05068226,0.10958904,163.29013
148,74,id_newspapers_2018,1,331,"Mantan Presiden Indonesia, Susilo Bambang Yudhoyono (SBY) dan Wakil Presiden Jus",2412.0,331.0,18.0,18.38889,6.02071,0.49112427,14.0,0.0,0.0,0.0,18.0,0.0,0.013266998,0.037728027,0.0,47.0,0.019485904,0.22485207,18.357737
149,75,id_newspapers_2018,0,324,PT Bank OCBC Nisp Tbk (OCBC NISP) melakukan perjanjian kerja sama dengan PT Khar,2396.0,324.0,16.0,20.25,5.9462686,0.62985075,26.0,0.0,0.0,0.0,16.0,0.0,0.017529216,0.059265442,0.021702837,81.0,0.033806343,0.14626865,54.525562
150,75,id_newspapers_2018,1,301,Bank OCBC Nisp mengumumkan telah menyalurkan pembiayaan senilai Rp100 miliar kep,2250.0,301.0,14.0,21.5,6.3377485,0.49337748,11.0,0.0,0.0,0.0,14.0,0.0,0.011111111,0.050666668,0.009777778,36.0,0.016,0.21192053,13.405288
151,76,id_newspapers_2018,0,307,"Kepala Kantor Staf Presiden (KSP) Moeldoko mengatakan, masyarakat memiliki hak u",2344.0,307.0,19.0,16.157894,6.2364216,0.5686901,31.0,0.0,0.0,0.0,19.0,1.0,0.021331059,0.05204778,0.0072525595,86.0,0.03668942,0.16613418,57.04345
152,76,id_newspapers_2018,1,290,Juru Bicara Presiden Moeldoko meminta kepada masyarakat untuk melaporkan oknum a,2196.0,290.0,12.0,24.166666,6.349315,0.510274,21.0,0.0,0.0,0.0,12.0,0.0,0.015027323,0.02686703,0.0036429872,53.0,0.02413479,0.26369864,17.040287
153,77,id_newspapers_2018,0,257,"Anggota Bawaslu, Mochammmad Afifuddin mengatakan, Bawaslu terbuka jika Ketua Umu",1918.0,257.0,19.0,13.526316,6.0801525,0.6183206,28.0,0.0,0.0,0.0,19.0,0.0,0.024504693,0.04535975,0.007820646,69.0,0.035974976,0.17557251,45.873657
154,77,id_newspapers_2018,1,238,Ketua Badan Pengawas Pemilihan Umum (Bawaslu) Abhan mengatakan bahwa pihaknya si,1767.0,238.0,15.0,15.866667,6.1487603,0.5413223,13.0,0.0,0.0,0.0,15.0,0.0,0.015846066,0.032823995,0.007923033,42.0,0.0237691,0.20661157,18.663855
155,78,id_newspapers_2018,0,268,Pertandingan antara timnas Iran melawan Portugal dalam babak penyisihan grup Pia,1754.0,268.0,25.0,10.72,5.208633,0.5683453,4.0,0.0,0.0,0.0,25.0,1.0,0.016533637,0.03876853,0.02622577,39.0,0.022234892,0.176259,40.492317
156,78,id_newspapers_2018,1,476,Laga antara Iran dan Portugal pada penyisihan grup B Piala Dunia 2018 memang men,3336.0,476.0,35.0,13.6,5.76701,0.47835052,18.0,0.0,2.0,0.0,33.0,1.0,0.01588729,0.035371702,0.017685851,64.0,0.019184653,0.20206186,70.75382
157,79,id_newspapers_2018,0,366,"Gelaran sepak bola terbesar di dunia, Piala Dunia (FIFA World Cup) Rusia 2018 te",2718.0,366.0,16.0,22.875,6.205405,0.55945945,20.0,0.0,0.0,0.0,16.0,0.0,0.013245033,0.041942604,0.0150846215,57.0,0.020971302,0.19459459,47.95873
158,79,id_newspapers_2018,1,401,"Selama satu bulan penuh, pecinta olahraga di seluruh dunia akan disuguhkan denga",2951.0,401.0,20.0,20.05,6.137931,0.5541872,28.0,0.0,0.0,0.0,20.0,0.0,0.016265674,0.02439851,0.0027109454,59.0,0.019993223,0.18719211,50.115005
159,80,id_newspapers_2018,0,238,Essam El Hadary tak sekadar mencetak rekor pemain tertua yang turun berlaga pada,1595.0,238.0,20.0,11.9,5.404082,0.6489796,5.0,0.0,0.0,0.0,20.0,0.0,0.015673982,0.043887146,0.010658307,34.0,0.021316614,0.15918367,75.47428
160,80,id_newspapers_2018,1,315,"Kiper veteran Mesir, Essam El Hadary, tampil cemerlang saat timnasnya berhasil m",2262.0,315.0,19.0,16.578947,5.8430767,0.5538462,18.0,0.0,0.0,0.0,19.0,0.0,0.016357206,0.03448276,0.016357206,49.0,0.021662246,0.17230769,31.308731
161,81,id_newspapers_2018,0,180,"AC Milan sangat tertarik untuk mendatangkan pemain depan berpenglaman, Radamel F",1266.0,180.0,12.0,15.0,5.7336955,0.7282609,7.0,0.0,0.0,0.0,12.0,0.0,0.015007899,0.036334913,0.011848342,32.0,0.025276462,0.21195652,96.2014
162,81,id_newspapers_2018,1,341,"Radamel Falcao, striker asal Kolombia, memberikan tanggapannya mengenai minat kl",2321.0,341.0,15.0,22.733334,5.655977,0.4431487,24.0,0.0,0.0,0.0,15.0,0.0,0.016803103,0.030590262,0.0038776388,41.0,0.0176648,0.25655976,18.266113
163,82,id_newspapers_2018,0,249,"Kabid Humas Polda Metro Jaya Kombes Argo Yuwono mengatakan, Kapolri Jenderal Tit",1818.0,249.0,16.0,15.5625,5.830769,0.6230769,12.0,0.0,0.0,0.0,16.0,0.0,0.01540154,0.04840484,0.01760176,54.0,0.02970297,0.17307693,70.79261
164,82,id_newspapers_2018,1,348,Pilkada serentak akan segera dilaksanakan pada tahun 2018 ini. Tahapan-tahapan d,2551.0,348.0,20.0,17.4,6.15625,0.4375,13.0,0.0,0.0,0.0,20.0,0.0,0.012936103,0.011368091,0.0070560565,37.0,0.014504116,0.26988637,20.778036
165,83,id_newspapers_2018,0,268,Dirjen Bina Konstruksi Kementerian PUPR Syarief Burhanudin menjalani operasi tul,1978.0,268.0,21.0,12.761905,5.9672728,0.6618182,20.0,0.0,0.0,0.0,20.0,2.0,0.020222448,0.052578364,0.009100101,70.0,0.03538928,0.11636364,153.14241
166,83,id_newspapers_2018,1,336,Razia jambret kembali dilaksanakan oleh pihak kepolisian setelah terjadi kasus y,2440.0,336.0,19.0,17.68421,6.0828404,0.5946745,18.0,0.0,0.0,0.0,19.0,0.0,0.015163935,0.027459016,0.0040983604,49.0,0.020081967,0.21005917,45.77896
167,84,id_newspapers_2018,0,22,Keputusan pemerintah untuk menetapkan 27 Juni 2018 sebagai hari libur nasional m,161.0,22.0,2.0,11.0,6.318182,0.95454544,0.0,0.0,0.0,0.0,1.0,0.0,0.0062111802,0.024844721,0.03726708,1.0,0.0062111802,0.18181819,505.28275
168,84,id_newspapers_2018,1,308,Presiden Joko Widodo (Jokowi) menetapkan 27 Juni 2018 sebagai libur nasional unt,2291.0,308.0,19.0,16.210526,6.1884985,0.55271566,15.0,0.0,0.0,0.0,19.0,0.0,0.014840681,0.015713662,0.0026189438,47.0,0.020515058,0.20766774,26.63444
169,85,id_newspapers_2018,0,248,Kondisi pebulutangkis ganda campuran Ricky Karanda Suwardi yang kurang fit membu,1855.0,248.0,16.0,15.5,5.9351144,0.6793893,19.0,0.0,0.0,0.0,16.0,0.0,0.018867925,0.056603774,0.003773585,53.0,0.028571429,0.17175573,90.69978
170,85,id_newspapers_2018,1,311,"Pebalap Indonesia, Ricky Gelido, harus absen dalam balapan di seri ketiga Asia T",2244.0,311.0,17.0,18.294117,5.9936304,0.54140127,22.0,0.0,0.0,0.0,17.0,0.0,0.017379679,0.026292335,0.0026737968,52.0,0.023172906,0.26433122,39.896786
171,86,id_newspapers_2018,0,245,"Seluruh polisi di Kota Ocampo, Meksiko, ditahan atas dugaan keterlibatan dalam p",1774.0,245.0,15.0,16.333334,5.8884463,0.6494024,22.0,0.0,0.0,0.0,15.0,0.0,0.02085682,0.031003382,0.012401353,52.0,0.029312288,0.19521913,40.38223
172,86,id_newspapers_2018,1,313,Seluruh polisi yang bertugas di satu kota di Meksiko diamankan oleh pihak keaman,2417.0,313.0,16.0,19.5625,6.6421723,0.46964857,8.0,0.0,0.0,0.0,16.0,0.0,0.009929664,0.010343401,0.0,26.0,0.010757137,0.23961662,27.894917
173,87,id_newspapers_2018,0,172,Paket kebijakan rekayasa lalu lintas dalam rangka perhelatan Asian Games 2018 di,1246.0,172.0,10.0,17.2,5.9942856,0.70285714,7.0,0.0,0.0,0.0,10.0,0.0,0.01364366,0.03210273,0.016051365,26.0,0.020866774,0.17142858,78.489555
